,name,nodes,filesystem,index,perf_var,perf_value,datetime,status,jobid
36836118,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4342418128462785,2023-08-15 00:19:00,completed,4243014
21443718,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43225407648301645,2023-08-15 00:19:00,completed,4243011
27501562,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4316472374921535,2023-08-15 01:30:00,completed,4243372
35517154,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4370172895034087,2023-08-15 01:30:00,completed,4243373
19820574,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43309247447966853,2023-08-15 01:30:00,completed,4243370
22199776,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43426556625014034,2023-08-15 02:40:00,completed,4243746
33394776,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4339572183715663,2023-08-15 02:40:00,completed,4243750
28064339,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.43258076730037526,2023-08-15 02:40:00,completed,4243748
34688605,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4323178798374219,2023-08-15 03:50:00,completed,4244377
24277977,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43048679505228604,2023-08-15 03:50:00,completed,4244373
29125389,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.43763848892199864,2023-08-15 03:50:00,completed,4244376
37104558,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.43313623494107667,2023-08-15 05:02:00,completed,4244634
31947699,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.43151771695329494,2023-08-15 05:02:00,completed,4244633
22458608,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4312678418175423,2023-08-15 05:02:00,completed,4244631
26382504,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.43040934124432223,2023-08-15 06:13:00,completed,4244922
37041568,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.431040393213764,2023-08-15 06:13:00,completed,4244923
24095851,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.432881223865941,2023-08-15 06:13:00,completed,4244920
30313967,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4366205672418634,2023-08-15 07:24:00,completed,4245137
24594806,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43186154699891655,2023-08-15 07:24:00,completed,4245141
36898518,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.42851402669545235,2023-08-15 07:24:00,completed,4245138
31354304,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4314003244473941,2023-08-15 08:34:00,completed,4245543
35673811,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4366420592046542,2023-08-15 08:34:00,completed,4245544
19958798,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43462529250720855,2023-08-15 08:34:00,completed,4245541
37506318,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.43314129812495145,2023-08-15 09:44:00,completed,4246605
23423273,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4280042621456083,2023-08-15 09:44:00,completed,4246601
27978435,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4347639837282281,2023-08-15 09:44:00,completed,4246604
23550715,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4317249855056716,2023-08-15 10:55:00,completed,4247443
27852092,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4342259297468197,2023-08-15 10:55:00,completed,4247446
35354576,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.43601979775812416,2023-08-15 10:55:00,completed,4247447
30047641,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4307991578472852,2023-08-15 12:06:00,completed,4248139
32569324,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.42877746758024216,2023-08-15 12:06:00,completed,4248141
24391987,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43476280292432684,2023-08-15 12:06:00,completed,4248137
28281675,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4344214310442321,2023-08-15 13:18:00,completed,4248674
22707435,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.42717342401145175,2023-08-15 13:18:00,completed,4248672
36216265,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.43790243686565455,2023-08-15 13:18:00,completed,4248675
34753509,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4349063650331383,2023-08-15 14:28:00,completed,4249333
20056541,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4283825664491492,2023-08-15 14:28:00,completed,4249330
28340188,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4382289458796623,2023-08-15 14:28:00,completed,4249332
22594277,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.432968464858601,2023-08-15 15:39:00,completed,4250023
27514381,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.43730516137029146,2023-08-15 15:39:00,completed,4250025
32844134,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4310816179023941,2023-08-15 15:39:00,completed,4250026
20888160,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43663050446187884,2023-08-15 16:49:00,completed,4250532
36303283,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.43734590982833005,2023-08-15 16:49:00,completed,4250536
29859137,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4350286415190668,2023-08-15 16:49:00,completed,4250534
24666223,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4349455561450262,2023-08-15 18:00:00,completed,4251146
37627700,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4349803652180808,2023-08-15 18:00:00,completed,4251149
31422707,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.43508577186041486,2023-08-15 18:00:00,completed,4251148
27576836,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.43292496287004895,2023-08-15 19:10:00,completed,4251474
37492389,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4337265587467856,2023-08-15 19:10:00,completed,4251475
21053611,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4268473818179854,2023-08-15 19:10:00,completed,4251472
27273181,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.42967732899671035,2023-08-15 20:20:00,completed,4251708
36686868,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4301501373969206,2023-08-15 20:20:00,completed,4251709
21487618,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43434439853338636,2023-08-15 20:20:00,completed,4251706
37814634,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.43670200894443295,2023-08-15 21:31:00,completed,4251896
22714592,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4288454829519144,2023-08-15 21:31:00,completed,4251893
30528215,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4312895819739327,2023-08-15 21:31:00,completed,4251895
29999906,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4299315980965653,2023-08-15 22:41:00,completed,4252120
33129098,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.43088955405113083,2023-08-15 22:41:00,completed,4252121
23485088,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43341655310111443,2023-08-15 22:41:00,completed,4252118
20369895,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4369254831758065,2023-08-15 23:51:00,completed,4252234
31620284,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.435774028036338,2023-08-15 23:51:00,completed,4252236
33505008,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.43285015788009595,2023-08-15 23:51:00,completed,4252237
21240715,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4313574126806737,2023-08-16 01:02:00,completed,4252427
27271319,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4315130935760705,2023-08-16 01:02:00,completed,4252429
37222656,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.43576607537890105,2023-08-16 01:02:00,completed,4252430
33310210,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.43763997706372976,2023-08-16 02:13:00,completed,4252563
26718086,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4371106561323194,2023-08-16 02:13:00,completed,4252562
20217553,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4304738279520641,2023-08-16 02:13:00,completed,4252560
29275118,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.43559998796544597,2023-08-16 03:23:00,completed,4252606
34975944,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4296297673937954,2023-08-16 03:23:00,completed,4252607
24302670,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4336112514872914,2023-08-16 03:23:00,completed,4252604
35237022,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4351603376457304,2023-08-16 04:33:00,completed,4252787
20487268,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43485400227475757,2023-08-16 04:33:00,completed,4252784
29066309,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4320908504818504,2023-08-16 04:33:00,completed,4252786
31425633,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.43842725954627737,2023-08-16 05:43:00,completed,4253058
24528462,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4282100349380115,2023-08-16 05:43:00,completed,4253056
36902507,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4332508941946483,2023-08-16 05:43:00,completed,4253059
30763534,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4385723697686169,2023-08-16 06:53:00,completed,4253271
21728959,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43468626625739204,2023-08-16 06:53:00,completed,4253269
32338585,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4312504159892235,2023-08-16 06:53:00,completed,4253272
23639827,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4337787025013672,2023-08-16 08:04:00,completed,4253511
26529453,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4319690644376073,2023-08-16 08:04:00,completed,4253513
35814430,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.43629706932021156,2023-08-16 08:04:00,completed,4253514
22861377,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43395645530732296,2023-08-16 09:14:00,completed,4253831
29453064,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.43213911035245745,2023-08-16 09:14:00,completed,4253833
34903368,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4377865332565286,2023-08-16 09:14:00,completed,4253834
23377615,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43446106477892105,2023-08-16 10:24:00,completed,4254165
27237204,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4324443493273151,2023-08-16 10:24:00,completed,4254169
33523779,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.43241407206703714,2023-08-16 10:24:00,completed,4254170
27246876,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4393484939872464,2023-08-16 11:35:00,completed,4254813
34377313,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.43427681957774616,2023-08-16 11:35:00,completed,4254814
22846361,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.429192830552739,2023-08-16 11:35:00,completed,4254811
28504526,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.43733459386020423,2023-08-16 12:45:00,completed,4255882
33611286,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.43649357253155086,2023-08-16 12:45:00,completed,4255883
23443834,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4331689672957983,2023-08-16 12:45:00,completed,4255880
28546650,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.43530241085812216,2023-08-16 13:56:00,completed,4256643
21557606,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43387975483060764,2023-08-16 13:56:00,completed,4256640
34634744,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4349828890183158,2023-08-16 13:56:00,completed,4256644
32483046,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,24,unstriped_hdf5,0.43888616316091467,2023-08-16 15:09:00,completed,4257054
24234818,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4298551185242189,2023-08-16 15:09:00,completed,4257051
25918766,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work3/work/z19/z19/shared/benchio,1,work3,18,unstriped_hdf5,0.4359291469151609,2023-08-16 15:09:00,completed,4257052
30515311,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,20,unstriped_hdf5,0.44133897424805196,2023-08-16 15:09:00,completed,4257053
32621971,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4341644937706951,2023-08-16 16:19:00,completed,4257500
24296975,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4328894099752866,2023-08-16 16:19:00,completed,4257497
26387086,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.44004590952877654,2023-08-16 16:19:00,completed,4257499
24375551,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43101842672434976,2023-08-16 17:30:00,completed,4257972
30315472,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,20,unstriped_hdf5,0.4389558476258549,2023-08-16 17:30:00,completed,4257974
34894071,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,24,unstriped_hdf5,0.4343547344900585,2023-08-16 17:30:00,completed,4257975
25642507,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work3/work/z19/z19/shared/benchio,1,work3,18,unstriped_hdf5,0.43621005487056047,2023-08-16 17:30:00,completed,4257973
26647679,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,22,unstriped_hdf5,0.433765494167469,2023-08-16 18:41:00,completed,4258411
24200464,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,15,unstriped_hdf5,0.4337098888278446,2023-08-16 18:41:00,completed,4258409
25203371,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work3/work/z19/z19/shared/benchio,1,work3,19,unstriped_hdf5,0.43554186405913203,2023-08-16 18:41:00,completed,4258410
36525906,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,26,unstriped_hdf5,0.434340163333682,2023-08-16 18:41:00,completed,4258412
20297812,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,17,unstriped_hdf5,0.4329081722151018,2023-08-16 19:44:00,completed,4258843
26995207,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,25,unstriped_hdf5,0.4302607128750249,2023-08-16 19:44:00,completed,4258846
36030019,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,29,unstriped_hdf5,0.4337386012315586,2023-08-16 19:44:00,completed,4258847
25734780,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work3/work/z19/z19/shared/benchio,1,work3,21,unstriped_hdf5,0.4385654470550758,2023-08-16 19:44:00,completed,4258844
19231238,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,17,unstriped_hdf5,0.43110372740144604,2023-08-16 20:47:00,completed,4259633
30949997,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,25,unstriped_hdf5,0.38532030442149245,2023-08-16 20:47:00,failed_performance,4259635
36414225,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,29,unstriped_hdf5,0.429901117236723,2023-08-16 20:47:00,completed,4259636
25360848,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work3/work/z19/z19/shared/benchio,1,work3,21,unstriped_hdf5,0.43119869723252274,2023-08-16 20:47:00,completed,4259634
30228662,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.43910502694155246,2023-08-16 21:51:00,completed,4260000
22027058,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43331891716482795,2023-08-16 21:51:00,completed,4259997
33661925,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.4325167848967153,2023-08-16 21:51:00,completed,4260001
21484066,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.4343514088386428,2023-08-16 23:02:00,completed,4260808
32112147,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work2/work/z19/z19/shared/benchio,1,work2,19,unstriped_hdf5,0.4325441520261726,2023-08-16 23:02:00,completed,4260810
37368064,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,23,unstriped_hdf5,0.44008765887542123,2023-08-16 23:02:00,completed,4260811
21800238,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-nvme/z19/benchio,1,nvme,14,unstriped_hdf5,0.43659263169998924,2023-08-17 00:12:00,completed,4261168
