,name,nodes,filesystem,perf_var,perf_value,datetime,status,jobid
32472666,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4489285364010238,2023-07-28 22:39:00,completed,4066490
35350303,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3429949126527898,2023-07-28 21:36:00,completed,4066154
36337704,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3808392111259988,2023-07-28 20:32:00,completed,4065971
34820879,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1521901962943646,2023-07-28 19:29:00,completed,4065704
36336069,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1511043962398309,2023-07-28 18:25:00,completed,4065178
34916763,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1599194106098478,2023-07-28 17:21:00,completed,4064595
34412739,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.178232849618503,2023-07-28 16:18:00,completed,4064070
35817329,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.395422905371537,2023-07-28 15:14:00,completed,4063650
34806833,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1761576898254436,2023-07-28 14:10:00,completed,4063246
32655897,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3785405434979352,2023-07-28 13:06:00,completed,4062749
35984478,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1821488953689516,2023-07-28 12:03:00,completed,4062404
35304005,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4565552639343657,2023-07-28 10:58:00,completed,4061882
35799324,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.156976811507043,2023-07-28 09:54:00,completed,4061320
33070041,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.158448172444064,2023-07-28 08:50:00,completed,4060725
33547310,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4329603845889243,2023-07-28 07:47:00,completed,4059765
31862203,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1772770064669387,2023-07-28 06:43:00,completed,4059200
35111175,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3604830969464234,2023-07-28 05:39:00,completed,4058556
35928814,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3834307434510178,2023-07-28 04:35:00,completed,4058191
34109383,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4034085632537663,2023-07-28 03:32:00,completed,4057768
35614766,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3639064995074994,2023-07-28 02:27:00,completed,4057505
33259736,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.447157512897292,2023-07-28 01:24:00,completed,4057071
32619325,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4168506205924367,2023-07-28 00:20:00,completed,4056482
35757662,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.45304494707154,2023-07-27 23:16:00,completed,4056242
34469562,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.0573619340968903,2023-07-27 22:12:00,completed,4055802
31874938,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4134537531973546,2023-07-27 21:08:00,completed,4055237
34106510,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.160383650047715,2023-07-27 20:04:00,completed,4054803
35242465,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4479672195073754,2023-07-27 19:01:00,completed,4054607
33222081,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.148287756255433,2023-07-27 17:57:00,completed,4054389
33039391,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4157064857712445,2023-07-27 16:53:00,completed,4053902
32766055,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3447077443884696,2023-07-27 15:49:00,failed_performance,4053391
36323638,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1746841714176315,2023-07-27 14:45:00,completed,4052800
36277062,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4136841434980307,2023-07-27 13:41:00,completed,4052233
36124869,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1349638343033162,2023-07-27 12:37:00,completed,4051740
34635669,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1550672759211498,2023-07-27 11:33:00,completed,4051070
35318981,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3560670215215735,2023-07-27 10:29:00,completed,4050513
34660347,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1600841046091002,2023-07-27 09:23:00,completed,4050067
31933292,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1551793843886382,2023-07-27 08:19:00,completed,4049163
35223774,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1626155680459713,2023-07-27 07:16:00,completed,4048681
34122556,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1767747483871118,2023-07-27 06:12:00,completed,4048322
34250243,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4230509248846057,2023-07-27 05:08:00,completed,4048114
36189911,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1751777444246836,2023-07-27 04:04:00,completed,4047738
33663865,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3648037021885326,2023-07-27 03:01:00,completed,4047489
33289504,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1805850147395505,2023-07-27 01:57:00,completed,4047195
35359657,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.377054890468739,2023-07-27 00:53:00,completed,4047057
32839641,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4245011540122177,2023-07-26 23:49:00,completed,4046955
33565305,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4065010217442975,2023-07-26 22:45:00,completed,4046677
33595801,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1735609979295605,2023-07-26 21:41:00,completed,4046335
35852619,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3944656382698513,2023-07-26 20:36:00,completed,4045906
34537597,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.398901514884685,2023-07-26 19:31:00,completed,4045522
33910470,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1429984002262887,2023-07-26 18:28:00,completed,4045268
35936809,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3876810034472864,2023-07-26 17:24:00,completed,4044933
33292646,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1605130977236826,2023-07-26 16:20:00,completed,4044508
36218297,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1810105058956315,2023-07-26 15:15:00,completed,4043789
36097081,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1675856109299751,2023-07-26 14:11:00,completed,4043202
36338433,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1507444161310465,2023-07-26 13:07:00,completed,4042774
34656275,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1720678512552312,2023-07-26 12:01:00,completed,4042228
35123073,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.366241417059224,2023-07-26 10:57:00,completed,4041761
34802333,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4115745684420358,2023-07-26 09:54:00,completed,4041342
35881413,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4379728414074981,2023-07-26 08:50:00,completed,4040785
32335970,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4333252854227023,2023-07-26 07:46:00,completed,4040301
32436594,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1829861343709656,2023-07-26 06:43:00,completed,4039247
32062642,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3667900335598346,2023-07-26 05:39:00,completed,4038552
34953853,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.130780097583032,2023-07-26 04:36:00,completed,4038105
34822626,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3556733900107991,2023-07-26 03:31:00,completed,4037323
33257893,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4377085780755987,2023-07-26 02:27:00,completed,4036945
34154022,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3976283821269695,2023-07-26 01:24:00,completed,4036462
36088734,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.160893151389328,2023-07-26 00:21:00,completed,4036129
31833245,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4033358924350545,2023-07-25 23:16:00,completed,4035349
35082449,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.151105438497163,2023-07-25 22:12:00,completed,4034640
35170594,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4075929635859852,2023-07-25 21:09:00,completed,4033631
31935789,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3557048587430625,2023-07-25 20:05:00,completed,4032300
33334977,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3501251161817915,2023-07-25 19:02:00,completed,4030422
33757492,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.420020074848344,2023-07-25 17:58:00,completed,4029131
35357144,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3588026785443532,2023-07-25 16:54:00,completed,4028405
31827109,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1463538381065503,2023-07-25 15:50:00,completed,4027922
35244737,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1434094554009657,2023-07-25 14:46:00,completed,4027036
36332963,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4294619707682432,2023-07-25 13:43:00,completed,4025653
34942956,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1528114600022974,2023-07-25 12:39:00,completed,4024925
33160706,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3491994853761435,2023-07-25 11:35:00,completed,4024195
35562553,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1509650082811234,2023-07-25 10:32:00,completed,4022965
32678551,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.33946639483337,2023-07-25 09:28:00,completed,4022355
34488401,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4215623047969268,2023-07-25 08:25:00,completed,4021722
35984470,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4227409525901853,2023-07-25 07:20:00,completed,4021575
34040129,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3677723222004994,2023-07-25 06:17:00,completed,4021171
35371558,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3733783973053943,2023-07-25 05:06:00,completed,4020811
32975552,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3990540955171473,2023-07-25 04:02:00,completed,4020230
34369142,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.358190479356554,2023-07-25 02:59:00,completed,4019626
32458335,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3418697653827758,2023-07-25 01:55:00,completed,4018984
35752151,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.152157692608555,2023-07-25 00:52:00,completed,4018663
35575969,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1852222668350934,2023-07-24 23:41:00,completed,4018187
36179901,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1810879060944053,2023-07-24 22:37:00,completed,4017810
35177900,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.404549791164329,2023-07-24 21:33:00,completed,4017583
34999858,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.396271987409094,2023-07-24 19:26:00,completed,4016861
35795088,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3982807060068096,2023-07-24 18:22:00,completed,4016636
35584578,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3862191778386057,2023-07-24 17:19:00,completed,4016266
34705611,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3835594310911825,2023-07-24 16:15:00,completed,4015891
36171261,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4441688821930734,2023-07-24 15:04:00,completed,4015343
36363557,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1407398490215914,2023-07-24 13:59:00,completed,4014658
34095866,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.361575672030878,2023-07-24 12:54:00,completed,4013982
35907542,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3658412137622329,2023-07-24 11:51:00,completed,4013490
35889200,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.151569430091159,2023-07-24 10:47:00,completed,4012913
34697188,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1382359192183884,2023-07-24 09:43:00,completed,4012220
35027971,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3428498425252833,2023-07-24 07:39:00,completed,4011062
32713758,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3923405771737376,2023-07-24 06:36:00,completed,4010183
32427834,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.382712143177319,2023-07-24 05:33:00,completed,4009398
34544213,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1888473709676504,2023-07-24 04:29:00,completed,4009083
35561911,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1678753563303754,2023-07-24 03:22:00,completed,4008994
36045677,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.156251188183731,2023-07-24 02:16:00,completed,4008906
33003448,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.288083835628083,2023-07-24 01:12:00,completed,4008573
36226451,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1327823151381937,2023-07-24 00:08:00,completed,4008241
32125801,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3443750981179698,2023-07-23 23:05:00,completed,4008022
35801492,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1726678969954987,2023-07-23 22:01:00,completed,4007640
32306871,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.372656824568529,2023-07-23 20:58:00,completed,4007055
36383085,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1599855897851736,2023-07-23 19:50:00,completed,4006619
32617874,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3933433157454627,2023-07-23 18:46:00,completed,4006004
36310950,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3909484872684477,2023-07-23 17:43:00,completed,4005269
35368661,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4306949640155213,2023-07-23 16:37:00,completed,4004586
36334093,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.448753301023714,2023-07-23 15:32:00,completed,4004126
32402282,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.180507086109941,2023-07-23 14:29:00,completed,4003715
35632852,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1935033997969016,2023-07-23 13:26:00,completed,4003229
36252421,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.171979441316094,2023-07-23 12:22:00,completed,4003006
35798634,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4549251568459975,2023-07-23 11:18:00,completed,4002891
34904697,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1558453234716266,2023-07-23 10:15:00,completed,4002710
35601221,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3904568550766527,2023-07-23 09:12:00,completed,4002343
32655344,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.3785926859408761,2023-07-23 08:08:00,completed,4001683
33221421,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.1835550518921434,2023-07-23 07:05:00,completed,4000322
35259813,benchio %lang=cpp %num_nodes=1 %write_dir_prefix=/mnt/lustre/a2fs-work1/work/z19/z19/shared/benchio,1,work1,fullstriped_hdf5,1.4026011165364287,2023-07-23 06:02:00,completed,3998972
